hhid,animalid,altitude,goats,sheep,cattle,donkeys,species,breed,sex,age,bdt,bsr,avaq,area,pathogen,landuse,result
41,56367,106.3,8,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071069,BSR014585,AVAQ56367,Hola,brucella,Irrigated,negative
41,58423,106.3,8,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071094,BSR014579,AVAQ58423,Hola,rvf,Irrigated,negative
41,55840,106.3,8,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071061,BSR014659,AVAQ55840,Hola,brucella,Irrigated,negative
41,55840,106.3,8,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071061,BSR014659,AVAQ55840,Hola,rvf,Irrigated,negative
68,55867,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070330,BSR014647,AVAQ55867,Hola,qfever,Irrigated,negative
68,57395,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070315,BSR014645,AVAQ57395,Hola,rvf,Irrigated,positive
68,55880,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070322,BSR014667,AVAQ55880,Hola,qfever,Irrigated,positive
68,58417,105.2,13,0,0,0,Goat,Small East African Goat,Female,Adult,BDT070339,BSR013815,AVAQ58417,Hola,brucella,Irrigated,negative
68,55920,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070336,BSR013816,AVAQ55920,Hola,brucella,Irrigated,negative
68,57338,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070337,BSR013824,AVAQ57338,Hola,qfever,Irrigated,negative
68,58417,105.2,13,0,0,0,Goat,Small East African Goat,Female,Adult,BDT070339,BSR013815,AVAQ58417,Hola,rvf,Irrigated,positive
68,55912,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070340,BSR013810,AVAQ55912,Hola,rvf,Irrigated,negative
68,56386,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070328,BSR014626,AVAQ56386,Hola,brucella,Irrigated,negative
68,55880,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070322,BSR014667,AVAQ55880,Hola,rvf,Irrigated,negative
68,55920,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070336,BSR013816,AVAQ55920,Hola,rvf,Irrigated,negative
68,55867,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070330,BSR014647,AVAQ55867,Hola,rvf,Irrigated,negative
68,57395,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070315,BSR014645,AVAQ57395,Hola,brucella,Irrigated,negative
68,57338,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070337,BSR013824,AVAQ57338,Hola,brucella,Irrigated,negative
68,55880,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT070322,BSR014667,AVAQ55880,Hola,brucella,Irrigated,negative
68,58428,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070320,BSR014662,AVAQ58428,Hola,rvf,Irrigated,negative
68,57338,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070337,BSR013824,AVAQ57338,Hola,rvf,Irrigated,negative
68,55920,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070336,BSR013816,AVAQ55920,Hola,qfever,Irrigated,negative
68,58443,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070356,BSR014637,AVAQ58443,Hola,rvf,Irrigated,negative
68,55912,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070340,BSR013810,AVAQ55912,Hola,qfever,Irrigated,negative
68,56386,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070328,BSR014626,AVAQ56386,Hola,rvf,Irrigated,negative
68,58428,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070320,BSR014662,AVAQ58428,Hola,brucella,Irrigated,negative
68,55867,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070330,BSR014647,AVAQ55867,Hola,brucella,Irrigated,negative
68,58417,105.2,13,0,0,0,Goat,Small East African Goat,Female,Adult,BDT070339,BSR013815,AVAQ58417,Hola,qfever,Irrigated,positive
68,58443,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070356,BSR014637,AVAQ58443,Hola,brucella,Irrigated,negative
68,56386,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070328,BSR014626,AVAQ56386,Hola,qfever,Irrigated,negative
68,58443,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070356,BSR014637,AVAQ58443,Hola,qfever,Irrigated,negative
68,55912,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070340,BSR013810,AVAQ55912,Hola,brucella,Irrigated,negative
68,57395,105.2,13,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070315,BSR014645,AVAQ57395,Hola,qfever,Irrigated,negative
77,58183,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071388,BSR014609,AVAQ58183,Hola,qfever,Irrigated,negative
77,58183,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071388,BSR014609,AVAQ58183,Hola,rvf,Irrigated,positive
77,56036,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071406,BSR014606,AVAQ56036,Hola,brucella,Irrigated,negative
77,58442,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071365,BSR013800,AVAQ58442,Hola,brucella,Irrigated,negative
77,55914,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071367,BSR014577,AVAQ55914,Hola,rvf,Irrigated,negative
77,56365,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071387,BSR014627,AVAQ56365,Hola,rvf,Irrigated,negative
77,55914,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071367,BSR014577,AVAQ55914,Hola,brucella,Irrigated,negative
77,55809,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071384,BSR014623,AVAQ55809,Hola,rvf,Irrigated,positive
77,56365,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071387,BSR014627,AVAQ56365,Hola,brucella,Irrigated,negative
77,58442,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071365,BSR013800,AVAQ58442,Hola,qfever,Irrigated,negative
77,58442,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071365,BSR013800,AVAQ58442,Hola,rvf,Irrigated,negative
77,55914,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071367,BSR014577,AVAQ55914,Hola,qfever,Irrigated,negative
77,56036,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071406,BSR014606,AVAQ56036,Hola,rvf,Irrigated,positive
77,56365,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071387,BSR014627,AVAQ56365,Hola,qfever,Irrigated,positive
77,55809,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071384,BSR014623,AVAQ55809,Hola,brucella,Irrigated,negative
77,56036,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071406,BSR014606,AVAQ56036,Hola,qfever,Irrigated,negative
77,58183,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071388,BSR014609,AVAQ58183,Hola,brucella,Irrigated,negative
77,55809,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071384,BSR014623,AVAQ55809,Hola,qfever,Irrigated,negative
99,58196,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071403,BSR014646,AVAQ58196,Hola,brucella,Irrigated,negative
99,58504,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071395,BSR014612,AVAQ58504,Hola,qfever,Irrigated,negative
99,58196,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071403,BSR014646,AVAQ58196,Hola,rvf,Irrigated,negative
99,58196,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071403,BSR014646,AVAQ58196,Hola,qfever,Irrigated,negative
99,55954,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071376,BSR014638,AVAQ55954,Hola,rvf,Irrigated,negative
99,55954,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071376,BSR014638,AVAQ55954,Hola,qfever,Irrigated,negative
99,56132,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071378,BSR014617,AVAQ56132,Hola,qfever,Irrigated,negative
99,55893,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071359,BSR014607,AVAQ55893,Hola,brucella,Irrigated,negative
99,55893,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071359,BSR014607,AVAQ55893,Hola,qfever,Irrigated,negative
99,56133,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071396,BSR014608,AVAQ56133,Hola,qfever,Irrigated,negative
99,58504,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071395,BSR014612,AVAQ58504,Hola,brucella,Irrigated,negative
99,58445,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071397,BSR014620,AVAQ58445,Hola,rvf,Irrigated,negative
99,58504,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071395,BSR014612,AVAQ58504,Hola,rvf,Irrigated,negative
99,56132,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071378,BSR014617,AVAQ56132,Hola,rvf,Irrigated,negative
99,56133,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071396,BSR014608,AVAQ56133,Hola,rvf,Irrigated,negative
99,56133,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071396,BSR014608,AVAQ56133,Hola,brucella,Irrigated,negative
99,55893,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071359,BSR014607,AVAQ55893,Hola,rvf,Irrigated,positive
99,55954,107.4,11,11,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071376,BSR014638,AVAQ55954,Hola,brucella,Irrigated,negative
99,56132,107.4,11,11,0,0,Sheep,Black Head Persian,Female,Adult,BDT071378,BSR014617,AVAQ56132,Hola,brucella,Irrigated,negative
99,58445,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071397,BSR014620,AVAQ58445,Hola,qfever,Irrigated,negative
99,58445,107.4,11,11,0,0,Sheep,Black Head Persian,Male,Adult,BDT071397,BSR014620,AVAQ58445,Hola,brucella,Irrigated,negative
123,58130,104.4,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070323,BSR014641,AVAQ58130,Hola,rvf,Irrigated,negative
123,58130,104.4,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070323,BSR014641,AVAQ58130,Hola,qfever,Irrigated,negative
123,58130,104.4,,,,,Goat,"Galla Goat, Cross",Female,Adult,BDT070323,BSR014641,AVAQ58130,Hola,brucella,Irrigated,negative
144,58497,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071077,BSR014619,AVAQ58497,Hola,qfever,Irrigated,negative
144,58446,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071076,BSR014616,AVAQ58446,Hola,brucella,Irrigated,negative
144,56151,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071072,BSR014618,AVAQ56151,Hola,brucella,Irrigated,negative
144,56151,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071072,BSR014618,AVAQ56151,Hola,qfever,Irrigated,negative
144,58497,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071077,BSR014619,AVAQ58497,Hola,brucella,Irrigated,negative
144,56151,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071072,BSR014618,AVAQ56151,Hola,rvf,Irrigated,negative
144,58446,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071076,BSR014616,AVAQ58446,Hola,qfever,Irrigated,negative
144,58446,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071076,BSR014616,AVAQ58446,Hola,rvf,Irrigated,positive
144,58497,113.2,9,0,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071077,BSR014619,AVAQ58497,Hola,rvf,Irrigated,negative
151,55892,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071096,BSR014581,AVAQ55892,Hola,qfever,Irrigated,positive
151,58487,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071062,BSR014674,AVAQ58487,Hola,rvf,Irrigated,negative
151,57387,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071105,BSR014580,AVAQ57387,Hola,brucella,Irrigated,negative
151,56178,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071095,BSR014588,AVAQ56178,Hola,brucella,Irrigated,negative
151,55844,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071067,BSR014664,AVAQ55844,Hola,qfever,Irrigated,negative
151,58162,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070324,BSR014293,AVAQ58162,Hola,qfever,Irrigated,positive
151,56027,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071059,BSR014654,AVAQ56027,Hola,brucella,Irrigated,negative
151,55850,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071097,BSR014587,AVAQ55850,Hola,rvf,Irrigated,negative
151,56178,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071095,BSR014588,AVAQ56178,Hola,rvf,Irrigated,negative
151,55850,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071097,BSR014587,AVAQ55850,Hola,qfever,Irrigated,positive
151,58162,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070324,BSR014293,AVAQ58162,Hola,rvf,Irrigated,positive
151,55892,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071096,BSR014581,AVAQ55892,Hola,rvf,Irrigated,negative
151,58437,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071106,BSR014582,AVAQ58437,Hola,brucella,Irrigated,negative
151,55844,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071067,BSR014664,AVAQ55844,Hola,rvf,Irrigated,positive
151,56027,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071059,BSR014654,AVAQ56027,Hola,rvf,Irrigated,negative
151,58487,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071062,BSR014674,AVAQ58487,Hola,brucella,Irrigated,negative
151,57387,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071105,BSR014580,AVAQ57387,Hola,rvf,Irrigated,negative
151,55850,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071097,BSR014587,AVAQ55850,Hola,brucella,Irrigated,negative
151,58487,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071062,BSR014674,AVAQ58487,Hola,qfever,Irrigated,negative
151,55844,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071067,BSR014664,AVAQ55844,Hola,brucella,Irrigated,negative
151,58162,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070324,BSR014293,AVAQ58162,Hola,brucella,Irrigated,positive
151,56423,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071100,BSR014586,AVAQ56423,Hola,rvf,Irrigated,negative
151,58437,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071106,BSR014582,AVAQ58437,Hola,rvf,Irrigated,negative
151,55892,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071096,BSR014581,AVAQ55892,Hola,brucella,Irrigated,negative
151,58437,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071106,BSR014582,AVAQ58437,Hola,qfever,Irrigated,negative
151,56178,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT071095,BSR014588,AVAQ56178,Hola,qfever,Irrigated,negative
151,56423,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071100,BSR014586,AVAQ56423,Hola,qfever,Irrigated,negative
151,56027,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071059,BSR014654,AVAQ56027,Hola,qfever,Irrigated,negative
151,56423,103.9,5,5,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071100,BSR014586,AVAQ56423,Hola,brucella,Irrigated,negative
151,57387,103.9,5,5,0,0,Sheep,Black Head Persian,Female,Adult,BDT071105,BSR014580,AVAQ57387,Hola,qfever,Irrigated,negative
155,58485,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071066,BSR014669,AVAQ58485,Hola,brucella,Irrigated,negative
155,57300,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071082,BSR014600,AVAQ57300,Hola,rvf,Irrigated,negative
155,54119,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071086,BSR014601,AVAQ54119,Hola,qfever,Irrigated,negative
155,55881,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071088,BSR014603,AVAQ55881,Hola,rvf,Irrigated,negative
155,58188,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071060,BSR014634,AVAQ58188,Hola,brucella,Irrigated,negative
155,58439,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071074,BSR014628,AVAQ58439,Hola,rvf,Irrigated,positive
155,58439,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071074,BSR014628,AVAQ58439,Hola,brucella,Irrigated,negative
155,55918,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071081,BSR014604,AVAQ55918,Hola,rvf,Irrigated,negative
155,54119,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071086,BSR014601,AVAQ54119,Hola,rvf,Irrigated,positive
155,55881,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071088,BSR014603,AVAQ55881,Hola,brucella,Irrigated,negative
155,55881,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071088,BSR014603,AVAQ55881,Hola,qfever,Irrigated,negative
155,55918,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071081,BSR014604,AVAQ55918,Hola,brucella,Irrigated,negative
155,58401,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Weaner,BDT071107,BSR014663,AVAQ58401,Hola,brucella,Irrigated,negative
155,57300,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071082,BSR014600,AVAQ57300,Hola,brucella,Irrigated,negative
155,54119,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071086,BSR014601,AVAQ54119,Hola,brucella,Irrigated,negative
155,58188,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071060,BSR014634,AVAQ58188,Hola,rvf,Irrigated,negative
155,58439,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071074,BSR014628,AVAQ58439,Hola,qfever,Irrigated,positive
155,58401,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Weaner,BDT071107,BSR014663,AVAQ58401,Hola,qfever,Irrigated,negative
155,58485,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071066,BSR014669,AVAQ58485,Hola,qfever,Irrigated,positive
155,58485,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071066,BSR014669,AVAQ58485,Hola,rvf,Irrigated,negative
155,55918,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Adult,BDT071081,BSR014604,AVAQ55918,Hola,qfever,Irrigated,negative
155,57300,107.4,10,4,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071082,BSR014600,AVAQ57300,Hola,qfever,Irrigated,negative
155,58401,107.4,10,4,0,0,Sheep,Black Head Persian,Female,Weaner,BDT071107,BSR014663,AVAQ58401,Hola,rvf,Irrigated,negative
202,57322,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070906,BSR014561,AVAQ57322,Hola,rvf,Irrigated,positive
202,56008,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071281,BSR014306,AVAQ56008,Hola,rvf,Irrigated,negative
202,57322,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070906,BSR014561,AVAQ57322,Hola,qfever,Irrigated,negative
202,56057,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071300,BSR014323,AVAQ56057,Hola,qfever,Irrigated,negative
202,56009,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071268,BSR014308,AVAQ56009,Hola,brucella,Irrigated,negative
202,55872,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071297,BSR014316,AVAQ55872,Hola,brucella,Irrigated,negative
202,56025,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070900,BSR014275,AVAQ56025,Hola,qfever,Irrigated,negative
202,56061,109.3,35,20,0,0,Sheep,Black Head Persian,Male,Weaner,BDT071299,BSR014296,AVAQ56061,Hola,brucella,Irrigated,negative
202,56082,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070963,BSR014545,AVAQ56082,Hola,rvf,Irrigated,negative
202,55907,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070883,BSR014548,AVAQ55907,Hola,brucella,Irrigated,positive
202,56057,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071300,BSR014323,AVAQ56057,Hola,brucella,Irrigated,negative
202,56039,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070898,BSR014538,AVAQ56039,Hola,qfever,Irrigated,negative
202,57415,109.3,35,20,0,0,Sheep,Black Head Persian,Male,Adult,BDT070894,BSR013616,AVAQ57415,Hola,rvf,Irrigated,negative
202,55899,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071290,BSR014313,AVAQ55899,Hola,qfever,Irrigated,negative
202,56079,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070878,BSR014560,AVAQ56079,Hola,brucella,Irrigated,negative
202,56039,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070898,BSR014538,AVAQ56039,Hola,brucella,Irrigated,negative
202,56437,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071264,BSR014322,AVAQ56437,Hola,rvf,Irrigated,negative
202,56032,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071302,BSR014315,AVAQ56032,Hola,rvf,Irrigated,positive
202,56009,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT071268,BSR014308,AVAQ56009,Hola,qfever,Irrigated,negative
202,56155,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT071298,BSR014300,AVAQ56155,Hola,rvf,Irrigated,negative
202,56148,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070863,BSR014562,AVAQ56148,Hola,rvf,Irrigated,negative
202,56025,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT070900,BSR014275,AVAQ56025,Hola,brucella,Irrigated,negative
202,56079,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070878,BSR014560,AVAQ56079,Hola,rvf,Irrigated,positive
202,56082,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070963,BSR014545,AVAQ56082,Hola,qfever,Irrigated,negative
202,56008,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071281,BSR014306,AVAQ56008,Hola,qfever,Irrigated,negative
202,58057,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Weaner,BDT070873,BSR013612,AVAQ58057,Hola,qfever,Irrigated,negative
202,56079,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070878,BSR014560,AVAQ56079,Hola,qfever,Irrigated,negative
202,56059,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070903,BSR014559,AVAQ56059,Hola,rvf,Irrigated,positive
202,57363,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT071260,BSR014317,AVAQ57363,Hola,qfever,Irrigated,negative
202,57527,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT071276,BSR014311,AVAQ57527,Hola,brucella,Irrigated,negative
202,55961,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070893,BSR014564,AVAQ55961,Hola,qfever,Irrigated,negative
202,55909,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071286,BSR014320,AVAQ55909,Hola,qfever,Irrigated,negative
202,55882,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070907,BSR014569,AVAQ55882,Hola,brucella,Irrigated,negative
202,56059,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070903,BSR014559,AVAQ56059,Hola,brucella,Irrigated,negative
202,56061,109.3,35,20,0,0,Sheep,Black Head Persian,Male,Weaner,BDT071299,BSR014296,AVAQ56061,Hola,qfever,Irrigated,negative
202,55956,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT071289,BSR014298,AVAQ55956,Hola,qfever,Irrigated,negative
202,57415,109.3,35,20,0,0,Sheep,Black Head Persian,Male,Adult,BDT070894,BSR013616,AVAQ57415,Hola,brucella,Irrigated,negative
202,55961,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070893,BSR014564,AVAQ55961,Hola,brucella,Irrigated,negative
202,56039,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT070898,BSR014538,AVAQ56039,Hola,rvf,Irrigated,positive
202,56032,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071302,BSR014315,AVAQ56032,Hola,brucella,Irrigated,negative
202,55909,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071286,BSR014320,AVAQ55909,Hola,rvf,Irrigated,negative
202,55909,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT071286,BSR014320,AVAQ55909,Hola,brucella,Irrigated,negative
202,56082,109.3,35,20,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT070963,BSR014545,AVAQ56082,Hola,brucella,Irrigated,negative
202,57527,109.3,35,20,0,0,Sheep,Black Head Persian,Female,Adult,BDT071276,BSR014311,AVAQ57527,Hola,qfever,Irrigated,negative
